ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
34201,CF,21,HARRY CARR,,17,USA,"Akron, OH","5' 10""",150 lbs,Right,Right,Buchtel,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,21,21,106,92,45,11,5,1,25,32,9,3,17,0.489,0.533,0.75,40.9,20.8,0.261,0.534,1.283,0.489,0,2,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33715,SP,42,JESSE CAVANAGH,,17,USA,"Oregon City, OR","5' 10""",155 lbs,Left,Left,Oregon City,-,Average,HS Junior,3,NEU,87-89 Mph,Over the Top,Normal,8,8,41,34,13,6,1,0,11,12,1,3,7,0.382,0.395,0.618,7.6,6.8,0.235,0.387,1.012,0.394,0,0.3,0,8,4,16,9,4,1,0,0,0,72,50,3,21,18,35,96,2.25,0.255,1.18,10.9,0.4,6.2,4.4,12,2.7,0,0,0,0,2.62,0,2.2,2.4,Slot,-,Average
33900,RF,11,ERNIE CHAMNESS,,17,USA,"Torrington, CT","5' 10""",160 lbs,Left,Left,Torrington,-,Average,HS Junior,1,EX FB,80-83 Mph,Over the Top,Normal,22,22,114,99,39,11,2,2,23,29,9,4,15,0.394,0.438,0.606,27.8,10.7,0.212,0.434,1.044,0.385,0,1.2,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33866,SP,1,BERT CHARLES,,17,USA,"Brooklyn, NY","6' 0""",155 lbs,Right,Right,Perth Amboy,-,Average,HS Junior,3,NEU,86-88 Mph,Over the Top,Normal,25,25,128,119,52,9,0,0,31,47,5,4,9,0.437,0.46,0.513,28.6,10.4,0.076,0.424,0.973,0.448,0,1.2,0,7,4,13,13,9,1,0,0,0,96.1,77,4,22,18,15,131,1.68,0.293,0.96,8.7,0.4,7.2,1.4,12.2,8.7,0,0,0,0,1.52,0,5,4.4,Slot,-,Average
33914,CF,15,PERSHING CHRISTIAN,,17,USA,"Oakland, CA","5' 7""",125 lbs,Left,Left,Fremont,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,120,102,45,11,5,2,27,38,12,5,18,0.441,0.513,0.706,39.9,17.1,0.265,0.511,1.218,0.448,0,2,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33583,C,27,BOB CLARK,,16,USA,"Paris, TX","5' 11""",165 lbs,Right,Right,Sherman,-,Average,HS Junior,3,NEU,80-83 Mph,Normal (3/4),Normal,25,25,128,103,42,11,1,2,29,40,20,7,14,0.408,0.496,0.592,33.3,13.4,0.184,0.459,1.088,0.417,0,1.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33547,RF,23,LOU CLARK,,20,USA,"Oakland, CA","6' 2""",200 lbs,Left,Left,Coastal California,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,43,43,216,202,69,12,1,0,40,55,9,3,13,0.342,0.369,0.411,32.4,6.2,0.069,0.343,0.78,0.343,0,-0.1,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33969,3B,13,ZACHARY CLARK,,17,USA,"New York, NY","6' 1""",175 lbs,Right,Right,Monroe,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,114,101,46,10,1,1,27,33,11,3,12,0.455,0.5,0.604,32.3,14.3,0.149,0.477,1.104,0.455,0,1.6,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33924,SS,46,ERNIE CLAYTON,,17,USA,"San Diego, TX","6' 2""",170 lbs,Right,Right,San Diego,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,23,23,117,103,49,10,6,1,26,40,9,6,17,0.476,0.513,0.718,41.9,18.5,0.243,0.511,1.231,0.49,0,2,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33719,1B,20,EDDIE COBB,,20,USA,"Cleveland, TN","5' 10""",195 lbs,Right,Right,Springfield State,-,Great,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,46,46,231,191,51,11,1,8,28,39,30,21,20,0.267,0.39,0.461,38.6,7.3,0.194,0.377,0.85,0.264,0,0.8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33800,RF,20,LEE COLE,,17,USA,"Paducah, KY","5' 9""",145 lbs,Left,Left,Tupelo,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,27,27,137,117,53,17,2,2,35,50,12,7,21,0.453,0.507,0.684,43.1,16.9,0.231,0.5,1.191,0.459,0,2.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33554,CF,34,HOWARD COLEMAN,,17,USA,"Wilmington, DE","6' 3""",165 lbs,Left,Left,Beverly,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,25,25,129,111,47,8,5,1,29,43,12,8,14,0.423,0.496,0.613,38.1,14.3,0.189,0.473,1.109,0.451,0,1.8,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33942,C,22,RUDY CONNER,,17,USA,"Maynardville, TN","5' 9""",175 lbs,Right,Right,Maynardville,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,105,90,38,10,1,2,21,36,11,7,13,0.422,0.495,0.622,28.9,13.5,0.2,0.474,1.117,0.444,0,1.4,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33966,SP,16,ART COURTNEY,,17,USA,"Westerville, OH","5' 10""",145 lbs,Switch,Right,Westerville,-,Average,HS Junior,4,EX GB,87-89 Mph,Normal (3/4),GB'er,27,27,136,129,49,9,0,0,27,44,1,9,9,0.38,0.381,0.45,22.9,7,0.07,0.358,0.83,0.398,0,0.5,0,10,4,15,10,5,1,0,0,0,75,42,1,12,11,33,113,1.32,0.246,1,9.2,0.1,5,4,13.6,3.4,0,0,0,0,1.76,0,3.4,3.9,Slot,-,Average
33846,CF,21,AL COX,,20,USA,"Humboldt, TN","6' 0""",175 lbs,Right,Right,Rutherford College,-,Good,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,48,48,242,205,54,10,4,6,40,44,32,28,20,0.263,0.364,0.439,39.3,6.5,0.176,0.35,0.803,0.279,0,0.7,0,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33952,SS,15,JIMMIE CRANE,,17,USA,"Williamstown, NJ","5' 10""",150 lbs,Right,Right,Williamstown,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,139,118,52,11,1,0,32,36,12,6,12,0.441,0.493,0.551,39.3,13.8,0.11,0.447,1.043,0.452,0,1.6,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33949,SP,18,HENRY CRONCE,,16,USA,"Versailles, IN","5' 9""",140 lbs,Right,Right,Versailles,-,Average,HS Junior,3,NEU,85-87 Mph,Normal (3/4),Normal,9,9,49,42,15,7,0,0,14,13,1,4,7,0.357,0.37,0.524,8.1,6.2,0.167,0.354,0.893,0.375,0,0.2,0,6,3,14,14,8,3,0,0,0,108.2,100,5,36,35,37,105,2.9,0.291,1.26,11.4,0.4,8.3,3.1,8.7,2.8,0,0,0,0,2.91,0,3.1,3.4,Slot,-,Average
33818,LF,35,BILL CULP,,20,USA,"Louisville, KY","6' 2""",205 lbs,Right,Right,Tallmadge State,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,56,56,282,240,66,12,1,4,45,44,37,32,17,0.275,0.375,0.383,38.8,5.9,0.108,0.342,0.758,0.302,0,0.1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33959,1B,35,FRANK CUNNINGHAM,,17,USA,"Stamford, CT","6' 1""",190 lbs,Left,Left,Stamford,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,130,107,55,13,0,2,30,46,12,2,15,0.514,0.578,0.692,46.4,22,0.178,0.538,1.27,0.505,0,2.5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33537,C,21,JOE CUNNINGHAM,,17,USA,"Cleveland, OH","5' 11""",170 lbs,Right,Right,Oak Hill,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,104,83,34,11,0,1,19,32,17,8,12,0.41,0.505,0.578,27.2,13.1,0.169,0.465,1.083,0.434,0,1.4,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
35612,SP,17,AL DAY,HAPPY,20,USA,"New Britain, CT","6' 1""",165 lbs,Right,Left,Bulein,-,Good,CO Sophomore,3,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,7,0,0,0,98.1,92,6,57,54,84,101,4.94,0.315,1.79,16.1,0.5,8.4,7.7,9.2,1.2,0,0,0,0,4.5,0,0.8,0.4,Slot,-,Average
33992,3B,71,VIC DAY,,17,USA,"Akron, OH","5' 7""",150 lbs,Switch,Right,North,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,25,25,127,117,48,10,0,0,28,38,8,4,10,0.41,0.457,0.496,27.8,10.3,0.085,0.424,0.952,0.425,0,1.2,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33760,C,11,JOHNNY DECKER,,20,USA,"Detroit, MI","6' 0""",190 lbs,Right,Right,Laclede,-,Average,CO Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,48,48,244,221,67,8,6,2,35,42,17,3,16,0.303,0.355,0.421,38.6,6.3,0.118,0.339,0.776,0.298,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33743,RF,27,JACK DENSON,,17,USA,"Columbus, NE","6' 2""",180 lbs,Left,Left,Malvern,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,24,24,122,99,39,13,2,1,22,28,15,8,16,0.394,0.5,0.596,33.1,14.2,0.202,0.475,1.096,0.418,0,1.7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33574,RF,13,SAMMY DILLON,,20,USA,"Indianapolis, IN","5' 11""",165 lbs,Right,Right,Mississippi A&M,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,55,55,276,229,64,13,1,11,44,49,40,26,25,0.279,0.396,0.489,48.8,7.4,0.21,0.384,0.885,0.276,0,1.2,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33923,SS,93,KARL DIXON,,17,USA,"Carey, OH","5' 10""",155 lbs,Right,Right,Carey,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,22,22,113,102,50,13,1,2,33,47,4,6,16,0.49,0.509,0.696,36.4,15.4,0.206,0.501,1.205,0.5,0,1.8,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33505,RP,11,TOM DIXON,,20,USA,"Sioux City, IA","6' 5""",205 lbs,Right,Right,Oklahoma City Baptist,-,Fair,CO Sophomore,4,GB,84-86 Mph,Sidearm,GB'er,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,3,7,0,0,0,102.2,123,6,59,55,39,41,4.82,0.319,1.58,14.3,0.5,10.8,3.4,3.6,1.1,0,0,0,0,4.33,0,0.9,0.4,Slot,-,Average
33576,SP,7,JOHN DOBRZYNSKI,,20,USA,"Philadelphia, PA","5' 10""",170 lbs,Right,Right,Eastern State,-,Great,CO Sophomore,3,EX GB,89-91 Mph,Normal (3/4),GB'er,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9,5,0,0,0,132,123,4,50,48,55,89,3.27,0.289,1.35,12.3,0.3,8.4,3.8,6.1,1.6,0,0,0,0,3.54,0,2.6,3.4,Slot,-,Average
33889,SP,11,JACK DONAGHY,,17,USA,"Portland, OR","5' 11""",150 lbs,Left,Left,Portland Lutheran,-,Average,HS Junior,3,GB,86-88 Mph,Normal (3/4),GB'er,8,8,44,39,14,8,2,0,12,11,2,6,10,0.359,0.386,0.667,10.3,9.9,0.308,0.428,1.053,0.4,0,0.4,0,1,1,13,13,7,2,0,0,0,88.1,66,3,26,23,43,94,2.34,0.248,1.23,11.3,0.3,6.7,4.4,9.6,2.2,0,0,0,0,3.04,0,2.4,3.2,Slot,-,Average
33762,SP,7,JIM DOUGLASS,,19,USA,"Haddonfield, NJ","6' 5""",200 lbs,Right,Right,Eastern State,-,Great,CO Sophomore,3,EX GB,90-92 Mph,Normal (3/4),GB'er,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,8,2,0,0,0,105.2,90,4,34,33,41,103,2.81,0.295,1.24,11.3,0.3,7.7,3.5,8.8,2.5,0,0,0,0,2.96,0,2.8,3.3,Slot,-,Average
33494,CF,16,SAM DRANEY,,16,USA,"Richmond, VA","5' 10""",150 lbs,Left,Left,Charlottesville,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,25,25,126,103,43,11,4,1,26,31,19,6,16,0.417,0.508,0.631,39,16.5,0.214,0.487,1.139,0.429,0,1.9,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34354,3B,23,PIP DUNCAN,,17,USA,"Healdsburg, CA","5' 11""",170 lbs,Right,Right,Healdsburg,-,Average,HS Junior,3,NEU,-,Normal (3/4),Normal,26,26,133,117,48,13,2,0,25,38,8,7,15,0.41,0.462,0.556,32,11.5,0.145,0.434,1.017,0.432,0,1.4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33597,SP,15,NORM EATON,,20,USA,"Hammond, IN","6' 0""",170 lbs,Left,Left,Bluegrass State,-,Great,CO Sophomore,5,NEU,85-87 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3,6,0,0,0,92.2,102,13,55,54,46,62,5.24,0.3,1.6,14.5,1.3,9.9,4.5,6,1.3,0,0,0,0,5.21,0,0,0.3,Slot,-,Average
33584,RF,3,PETE ELDER,,16,USA,"Lorain, OH","6' 0""",170 lbs,Right,Right,Bellville,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,139,116,48,9,2,4,28,38,13,3,15,0.414,0.493,0.629,38.5,13.9,0.216,0.472,1.122,0.4,0,1.9,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33919,CF,24,HAPPY ELLISON,,17,USA,"Cincinnati, OH","6' 2""",175 lbs,Switch,Right,Sycamore,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,115,99,54,15,4,1,31,50,9,4,20,0.545,0.593,0.808,51.9,27,0.263,0.581,1.401,0.558,0,2.7,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33550,SS,3,SNIPE ELLISON,SIDNEY,19,USA,"New York, NY","5' 10""",160 lbs,Right,Right,Eastern State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,41,41,206,192,58,12,5,3,35,49,8,3,20,0.302,0.333,0.464,30.9,5.6,0.161,0.34,0.797,0.293,0,-0.1,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33745,2B,23,MOOSE ELY,,17,USA,"Simpsonville, SC","5' 9""",155 lbs,Right,Right,Simpsonville,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,111,90,39,12,1,4,30,31,15,6,17,0.433,0.519,0.722,35.9,17.3,0.289,0.508,1.241,0.432,0,1.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33807,C,7,BILL EMERY,,17,USA,"Middletown, NY","5' 8""",145 lbs,Right,Right,Trenton,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,127,104,44,8,2,1,29,32,19,4,11,0.423,0.512,0.567,34,14.4,0.144,0.471,1.079,0.426,0,1.7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33491,CF,65,JIMMY ERNST,,16,CAN,"Burlington, ON","6' 1""",165 lbs,Left,Left,Wellsburg,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,22,22,110,92,39,10,5,2,25,29,15,4,17,0.424,0.509,0.707,37.1,17,0.283,0.504,1.216,0.43,0,1.8,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33988,C,22,WALT EVANS,,17,USA,"Blue Island, IL","5' 11""",170 lbs,Right,Right,Blue Island,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,107,44,13,1,1,29,36,10,5,15,0.411,0.471,0.579,30.3,12.8,0.168,0.457,1.05,0.426,0,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33729,SS,6,GENE FANTA,,17,USA,"Whiteville, TN","5' 11""",150 lbs,Right,Right,Waverly,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,105,48,11,1,0,30,43,9,3,12,0.457,0.5,0.581,35.4,14.1,0.124,0.467,1.081,0.462,0,1.6,0,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33824,SP,15,DICK FARMER,,17,USA,"Tyler, TX","6' 2""",160 lbs,Right,Right,Glen Rose,-,Average,HS Junior,3,NEU,85-87 Mph,Normal (3/4),Normal,9,9,46,45,16,7,0,0,12,11,0,6,7,0.356,0.37,0.511,8.5,7.6,0.156,0.381,0.881,0.41,0,0.3,0,2,1,15,15,8,3,0,0,0,112.2,90,5,32,28,38,107,2.24,0.251,1.14,10.4,0.4,7.2,3,8.5,2.8,0,0,0,0,2.94,0,3.2,4.2,Slot,-,Average
33761,SP,14,RUBE FINEGAN,,20,USA,"Oakland, CA","5' 9""",175 lbs,Right,Right,Lane State,-,Great,CO Sophomore,4,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,3,6,0,0,0,90.2,102,5,57,53,56,51,5.26,0.321,1.74,15.8,0.5,10.1,5.6,5.1,0.9,0,0,0,0,4.68,0,0.4,-0.1,Slot,-,Average
33585,RP,25,RUBE FINLEY,,16,USA,"Baltimore, MD","5' 11""",150 lbs,Left,Left,New Oxford,-,Average,HS Junior,3,NEU,84-86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,1,0,0,0,68,56,2,20,19,26,67,2.51,0.271,1.21,11.2,0.3,7.4,3.4,8.9,2.6,0,0,0,0,2.89,0,1.9,2.3,Slot,-,Average
33742,SP,4,AL FINNEGAN,,16,USA,"Waltham, MA","6' 2""",165 lbs,Right,Right,Wooster,-,Average,HS Junior,3,GB,83-85 Mph,Normal (3/4),GB'er,25,25,127,119,42,6,2,1,26,35,4,15,9,0.353,0.379,0.462,21.2,7,0.109,0.361,0.841,0.398,0,0.5,0,4,2,13,13,8,2,0,0,0,99.1,74,2,22,19,30,101,1.72,0.247,1.05,9.4,0.2,6.7,2.7,9.2,3.4,0,0,0,0,2.33,0,3.8,4.6,Slot,-,Average
33740,CF,45,ARCH FISHER,,17,USA,"Toledo, OH","5' 11""",165 lbs,Right,Right,Paulding,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,21,21,109,94,45,12,4,2,31,38,11,2,18,0.479,0.523,0.755,40.1,19,0.277,0.532,1.278,0.462,0,2.1,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33903,C,27,VERNON FLANAGAN,,17,USA,"Lockland, OH","6' 0""",180 lbs,Right,Right,Lockland,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,22,22,110,97,41,12,2,4,28,41,8,8,18,0.423,0.477,0.711,33.1,14.2,0.289,0.496,1.188,0.43,0,1.7,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33796,SP,6,BOB FLEMING,,19,USA,"Latrobe, PA","5' 10""",165 lbs,Left,Left,Bardney,-,Good,CO Sophomore,6,NEU,83-85 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,4,9,0,0,0,117.2,136,15,76,72,60,64,5.51,0.3,1.67,15.1,1.1,10.4,4.6,4.9,1.1,0,0,0,0,5.35,0,-0.2,-0.2,Slot,-,Average
33512,RF,18,RAY FONTAINE,,16,USA,"Chicago, IL","5' 7""",145 lbs,Left,Left,Manual Training,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,129,101,42,12,3,5,28,34,20,8,20,0.416,0.508,0.743,42.6,16.4,0.327,0.504,1.251,0.407,0,2.1,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33498,LF,11,JOE FRANKS,,16,USA,"Pauls Valley, OK","5' 10""",170 lbs,Left,Right,Kiowa,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,22,22,111,87,38,13,1,5,27,32,16,3,19,0.437,0.537,0.782,39.9,19.2,0.345,0.532,1.319,0.412,0,2.1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33586,1B,34,PETE FRISBIE,,20,USA,"Los Angeles, CA","6' 0""",200 lbs,Left,Right,Gates University,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,59,59,296,265,90,14,6,9,66,81,22,3,29,0.34,0.405,0.54,62.9,9.2,0.2,0.406,0.944,0.32,0,1.7,0,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33553,1B,10,HANK FURLONG,,19,USA,"Pontiac, MI","6' 2""",210 lbs,Left,Left,Portland Tech,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,48,48,243,208,59,8,1,1,33,48,31,15,10,0.284,0.387,0.346,35.2,6,0.062,0.341,0.733,0.302,0,-0.1,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33918,RF,18,DICK GALLOWAY,,17,USA,"Export, PA","6' 0""",165 lbs,Left,Left,Export,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,121,99,42,12,0,2,24,36,16,4,14,0.424,0.508,0.606,33.1,13.7,0.182,0.471,1.115,0.426,0,1.6,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33565,C,20,LARRY GEVEDON,,20,USA,"Indianapolis, IN","5' 10""",180 lbs,Left,Right,Yellowhammer State,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,52,52,262,237,61,9,1,3,37,46,23,19,13,0.257,0.324,0.342,29.4,4.3,0.084,0.302,0.666,0.269,0,-0.9,0,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33968,3B,24,BERNIE GLEASON,,17,USA,"Malden, MO","5' 8""",140 lbs,Right,Right,Malden,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,115,98,48,10,1,2,29,36,8,3,13,0.49,0.527,0.673,36.3,15.3,0.184,0.499,1.2,0.479,0,1.8,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33963,3B,43,HAL GODFREY,,17,USA,"Fairland, OK","5' 10""",160 lbs,Right,Right,Fairland,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,24,24,124,108,48,11,1,1,31,35,13,5,13,0.444,0.508,0.593,34.7,14.7,0.148,0.474,1.101,0.461,0,1.7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
